ticker,year,cluster,is_noise,theme_label
A,2019,-1,True,noise
AAPL,2019,7,False,"AAPL, ADI, ADSK, ALGN, AMCR"
ABBV,2019,9,False,"ABBV, ABT, BDX, BIIB, BSX"
ABT,2019,9,False,"ABBV, ABT, BDX, BIIB, BSX"
ACGL,2019,13,False,"ACGL, ALLE, BX, CDW, DHR"
ACN,2019,15,False,"ACN, AIZ, BRO, CDNS, CHTR"
ADBE,2019,10,False,"ADBE, ADP, AKAM, ANET, CRM"
ADI,2019,7,False,"AAPL, ADI, ADSK, ALGN, AMCR"
ADM,2019,5,False,"ADM, CAG, CASY, CMG, CPB"
ADP,2019,10,False,"ADBE, ADP, AKAM, ANET, CRM"
ADSK,2019,7,False,"AAPL, ADI, ADSK, ALGN, AMCR"
AEE,2019,1,False,"AEE, ALL, AMGN, APH, AZO"
AEP,2019,8,False,"AEP, AES, ATO, CFG, CMS"
AES,2019,8,False,"AEP, AES, ATO, CFG, CMS"
AFL,2019,14,False,"AFL, BEN, BF-B, FIX, GRMN"
AIG,2019,6,False,"AIG, AJG, BAC, BK, CB"
AIZ,2019,15,False,"ACN, AIZ, BRO, CDNS, CHTR"
AJG,2019,6,False,"AIG, AJG, BAC, BK, CB"
AKAM,2019,10,False,"ADBE, ADP, AKAM, ANET, CRM"
ALB,2019,-1,True,noise
ALGN,2019,7,False,"AAPL, ADI, ADSK, ALGN, AMCR"
ALL,2019,1,False,"AEE, ALL, AMGN, APH, AZO"
ALLE,2019,13,False,"ACGL, ALLE, BX, CDW, DHR"
AMAT,2019,0,False,"AMAT, AVY, C, CAH, CHD"
AMCR,2019,7,False,"AAPL, ADI, ADSK, ALGN, AMCR"
AMD,2019,-1,True,noise
AME,2019,-1,True,noise
AMGN,2019,1,False,"AEE, ALL, AMGN, APH, AZO"
AMP,2019,-1,True,noise
AMT,2019,-1,True,noise
AMZN,2019,-1,True,noise
ANET,2019,10,False,"ADBE, ADP, AKAM, ANET, CRM"
AON,2019,-1,True,noise
AOS,2019,4,False,"AOS, BALL, CF, DOV, EMR"
APD,2019,7,False,"AAPL, ADI, ADSK, ALGN, AMCR"
APH,2019,1,False,"AEE, ALL, AMGN, APH, AZO"
APTV,2019,-1,True,noise
ARE,2019,-1,True,noise
ARES,2019,-1,True,noise
ATO,2019,8,False,"AEP, AES, ATO, CFG, CMS"
AVB,2019,12,False,"AVB, AWK, BAX, BRK-B, EL"
AVGO,2019,-1,True,noise
AVY,2019,0,False,"AMAT, AVY, C, CAH, CHD"
AWK,2019,12,False,"AVB, AWK, BAX, BRK-B, EL"
AXON,2019,-1,True,noise
AXP,2019,-1,True,noise
AZO,2019,1,False,"AEE, ALL, AMGN, APH, AZO"
BA,2019,11,False,"BA, CHRW, CSX, DAL, EXPD"
BAC,2019,6,False,"AIG, AJG, BAC, BK, CB"
BALL,2019,4,False,"AOS, BALL, CF, DOV, EMR"
BAX,2019,12,False,"AVB, AWK, BAX, BRK-B, EL"
BBY,2019,-1,True,noise
BDX,2019,9,False,"ABBV, ABT, BDX, BIIB, BSX"
BEN,2019,14,False,"AFL, BEN, BF-B, FIX, GRMN"
BF-B,2019,14,False,"AFL, BEN, BF-B, FIX, GRMN"
BIIB,2019,9,False,"ABBV, ABT, BDX, BIIB, BSX"
BK,2019,6,False,"AIG, AJG, BAC, BK, CB"
BKNG,2019,2,False,"BKNG, CCL, HLT, HST, LVS"
BKR,2019,-1,True,noise
BLDR,2019,-1,True,noise
BMY,2019,1,False,"AEE, ALL, AMGN, APH, AZO"
BR,2019,-1,True,noise
BRK-B,2019,12,False,"AVB, AWK, BAX, BRK-B, EL"
BRO,2019,15,False,"ACN, AIZ, BRO, CDNS, CHTR"
BSX,2019,9,False,"ABBV, ABT, BDX, BIIB, BSX"
BX,2019,13,False,"ACGL, ALLE, BX, CDW, DHR"
BXP,2019,3,False,"BXP, CBRE, CPT, CSGP, DHI"
C,2019,0,False,"AMAT, AVY, C, CAH, CHD"
CAG,2019,5,False,"ADM, CAG, CASY, CMG, CPB"
CAH,2019,0,False,"AMAT, AVY, C, CAH, CHD"
CASY,2019,5,False,"ADM, CAG, CASY, CMG, CPB"
CAT,2019,-1,True,noise
CB,2019,6,False,"AIG, AJG, BAC, BK, CB"
CBOE,2019,-1,True,noise
CBRE,2019,3,False,"BXP, CBRE, CPT, CSGP, DHI"
CCI,2019,-1,True,noise
CCL,2019,2,False,"BKNG, CCL, HLT, HST, LVS"
CDNS,2019,15,False,"ACN, AIZ, BRO, CDNS, CHTR"
CDW,2019,13,False,"ACGL, ALLE, BX, CDW, DHR"
CF,2019,4,False,"AOS, BALL, CF, DOV, EMR"
CFG,2019,8,False,"AEP, AES, ATO, CFG, CMS"
CHD,2019,0,False,"AMAT, AVY, C, CAH, CHD"
CHRW,2019,11,False,"BA, CHRW, CSX, DAL, EXPD"
CHTR,2019,15,False,"ACN, AIZ, BRO, CDNS, CHTR"
CI,2019,9,False,"ABBV, ABT, BDX, BIIB, BSX"
CIEN,2019,7,False,"AAPL, ADI, ADSK, ALGN, AMCR"
CINF,2019,6,False,"AIG, AJG, BAC, BK, CB"
CL,2019,-1,True,noise
CLX,2019,7,False,"AAPL, ADI, ADSK, ALGN, AMCR"
CMCSA,2019,-1,True,noise
CME,2019,-1,True,noise
CMG,2019,5,False,"ADM, CAG, CASY, CMG, CPB"
CMI,2019,-1,True,noise
CMS,2019,8,False,"AEP, AES, ATO, CFG, CMS"
CNC,2019,-1,True,noise
CNP,2019,8,False,"AEP, AES, ATO, CFG, CMS"
COF,2019,8,False,"AEP, AES, ATO, CFG, CMS"
COHR,2019,-1,True,noise
COO,2019,7,False,"AAPL, ADI, ADSK, ALGN, AMCR"
COP,2019,0,False,"AMAT, AVY, C, CAH, CHD"
COR,2019,9,False,"ABBV, ABT, BDX, BIIB, BSX"
COST,2019,-1,True,noise
CPAY,2019,-1,True,noise
CPB,2019,5,False,"ADM, CAG, CASY, CMG, CPB"
CPRT,2019,1,False,"AEE, ALL, AMGN, APH, AZO"
CPT,2019,3,False,"BXP, CBRE, CPT, CSGP, DHI"
CRL,2019,15,False,"ACN, AIZ, BRO, CDNS, CHTR"
CRM,2019,10,False,"ADBE, ADP, AKAM, ANET, CRM"
CRWD,2019,10,False,"ADBE, ADP, AKAM, ANET, CRM"
CSCO,2019,-1,True,noise
CSGP,2019,3,False,"BXP, CBRE, CPT, CSGP, DHI"
CSX,2019,11,False,"BA, CHRW, CSX, DAL, EXPD"
CTAS,2019,-1,True,noise
CTRA,2019,0,False,"AMAT, AVY, C, CAH, CHD"
CTSH,2019,10,False,"ADBE, ADP, AKAM, ANET, CRM"
CTVA,2019,-1,True,noise
CVNA,2019,-1,True,noise
CVS,2019,9,False,"ABBV, ABT, BDX, BIIB, BSX"
CVX,2019,8,False,"AEP, AES, ATO, CFG, CMS"
D,2019,8,False,"AEP, AES, ATO, CFG, CMS"
DAL,2019,11,False,"BA, CHRW, CSX, DAL, EXPD"
DD,2019,-1,True,noise
DDOG,2019,-1,True,noise
DE,2019,-1,True,noise
DECK,2019,7,False,"AAPL, ADI, ADSK, ALGN, AMCR"
