ticker,year,cluster,is_noise,theme_label
A,2021,-1,True,noise
AAPL,2021,-1,True,noise
ABBV,2021,16,False,"ABBV, ALGN, CNC, COR, CVS"
ABNB,2021,10,False,"ABNB, BKNG, BXP, CBRE, CPT"
ABT,2021,17,False,"ABT, BAX, BDX, BSX, DXCM"
ACGL,2021,-1,True,noise
ACN,2021,22,False,"ACN, ADP, AMP, AON, AXP"
ADBE,2021,21,False,"ADBE, ANET, APP, CRWD, DDOG"
ADI,2021,20,False,"ADI, ADSK, AVGO, CDNS, COHR"
ADM,2021,-1,True,noise
ADP,2021,22,False,"ACN, ADP, AMP, AON, AXP"
ADSK,2021,20,False,"ADI, ADSK, AVGO, CDNS, COHR"
AEE,2021,12,False,"AEE, AEP, AES, ATO, CEG"
AEP,2021,12,False,"AEE, AEP, AES, ATO, CEG"
AES,2021,12,False,"AEE, AEP, AES, ATO, CEG"
AFL,2021,8,False,"AFL, AIG, AJG, BRK-B, BRO"
AIG,2021,8,False,"AFL, AIG, AJG, BRK-B, BRO"
AIZ,2021,6,False,"AIZ, AWK, BF-B, DAL, DHR"
AJG,2021,8,False,"AFL, AIG, AJG, BRK-B, BRO"
AKAM,2021,-1,True,noise
ALB,2021,-1,True,noise
ALGN,2021,16,False,"ABBV, ALGN, CNC, COR, CVS"
ALL,2021,11,False,"ALL, AMGN, APH, AZO, BMY"
ALLE,2021,-1,True,noise
AMAT,2021,0,False,"AMAT, APA, C, CAG, CAH"
AMCR,2021,4,False,"AMCR, BIIB, CCI, DLTR, FAST"
AMD,2021,-1,True,noise
AME,2021,14,False,"AME, AOS, APTV, BLDR, CARR"
AMGN,2021,11,False,"ALL, AMGN, APH, AZO, BMY"
AMP,2021,22,False,"ACN, ADP, AMP, AON, AXP"
AMT,2021,-1,True,noise
AMZN,2021,3,False,"AMZN, COST, GIS, MMM, NUE"
ANET,2021,21,False,"ADBE, ANET, APP, CRWD, DDOG"
AON,2021,22,False,"ACN, ADP, AMP, AON, AXP"
AOS,2021,14,False,"AME, AOS, APTV, BLDR, CARR"
APA,2021,0,False,"AMAT, APA, C, CAG, CAH"
APD,2021,13,False,"APD, CVX, EQT, EXE, FANG"
APH,2021,11,False,"ALL, AMGN, APH, AZO, BMY"
APP,2021,21,False,"ADBE, ANET, APP, CRWD, DDOG"
APTV,2021,14,False,"AME, AOS, APTV, BLDR, CARR"
ARE,2021,5,False,"ARE, ARES, BX, CSCO, FFIV"
ARES,2021,5,False,"ARE, ARES, BX, CSCO, FFIV"
ATO,2021,12,False,"AEE, AEP, AES, ATO, CEG"
AVB,2021,-1,True,noise
AVGO,2021,20,False,"ADI, ADSK, AVGO, CDNS, COHR"
AVY,2021,18,False,"AVY, BALL, CL, CMG, CPB"
AWK,2021,6,False,"AIZ, AWK, BF-B, DAL, DHR"
AXON,2021,-1,True,noise
AXP,2021,22,False,"ACN, ADP, AMP, AON, AXP"
AZO,2021,11,False,"ALL, AMGN, APH, AZO, BMY"
BA,2021,15,False,"BA, GD, GRMN, HII, LDOS"
BAC,2021,2,False,"BAC, BK, CFG, COF, FITB"
BALL,2021,18,False,"AVY, BALL, CL, CMG, CPB"
BAX,2021,17,False,"ABT, BAX, BDX, BSX, DXCM"
BBY,2021,19,False,"BBY, CASY, DECK, DG, DPZ"
BDX,2021,17,False,"ABT, BAX, BDX, BSX, DXCM"
BEN,2021,22,False,"ACN, ADP, AMP, AON, AXP"
BF-B,2021,6,False,"AIZ, AWK, BF-B, DAL, DHR"
BIIB,2021,4,False,"AMCR, BIIB, CCI, DLTR, FAST"
BK,2021,2,False,"BAC, BK, CFG, COF, FITB"
BKNG,2021,10,False,"ABNB, BKNG, BXP, CBRE, CPT"
BKR,2021,-1,True,noise
