ticker,year,cluster,is_noise,theme_label
CMCSA,2023,5,False,"AMT, CHTR, CMCSA, SATS, SBAC"
CME,2023,-1,True,noise
CMG,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
CMI,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
CMS,2023,1,False,"AEE, AEP, AES, ATO, CEG"
CNC,2023,10,False,"CNC, CVS, DVA, ELV, HCA"
CNP,2023,1,False,"AEE, AEP, AES, ATO, CEG"
COF,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
COHR,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
COIN,2023,-1,True,noise
COO,2023,11,False,"A, ABT, BAX, BDX, BSX"
COP,2023,0,False,"AMAT, APA, C, CAH, CHD"
COR,2023,11,False,"A, ABT, BAX, BDX, BSX"
COST,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
CPAY,2023,-1,True,noise
CPB,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
CPRT,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
CPT,2023,12,False,"BXP, CBRE, CPT, CSGP, DHI"
CRH,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
CRL,2023,11,False,"A, ABT, BAX, BDX, BSX"
CRM,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
CRWD,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
CSCO,2023,7,False,"APO, ARES, AVB, AXON, BX"
CSGP,2023,12,False,"BXP, CBRE, CPT, CSGP, DHI"
CSX,2023,3,False,"CHRW, CSX, EXPD, JBHT, LUV"
CTAS,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
CTRA,2023,0,False,"AMAT, APA, C, CAH, CHD"
CTSH,2023,16,False,"ACN, ADP, AON, CTSH, FIS"
CTVA,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
CVNA,2023,-1,True,noise
CVS,2023,10,False,"CNC, CVS, DVA, ELV, HCA"
CVX,2023,1,False,"AEE, AEP, AES, ATO, CEG"
D,2023,1,False,"AEE, AEP, AES, ATO, CEG"
DAL,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
DASH,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
DD,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
DDOG,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
DE,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
DECK,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
DELL,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
DG,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
DGX,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
DHI,2023,12,False,"BXP, CBRE, CPT, CSGP, DHI"
DHR,2023,-1,True,noise
DIS,2023,-1,True,noise
DLR,2023,-1,True,noise
DLTR,2023,-1,True,noise
DOC,2023,12,False,"BXP, CBRE, CPT, CSGP, DHI"
DOV,2023,15,False,"AME, BA, DOV, GD, HII"
DOW,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
DPZ,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
DRI,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
DTE,2023,0,False,"AMAT, APA, C, CAH, CHD"
DUK,2023,1,False,"AEE, AEP, AES, ATO, CEG"
DVA,2023,10,False,"CNC, CVS, DVA, ELV, HCA"
DVN,2023,0,False,"AMAT, APA, C, CAH, CHD"
DXCM,2023,11,False,"A, ABT, BAX, BDX, BSX"
EA,2023,-1,True,noise
EBAY,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
ECL,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
ED,2023,0,False,"AMAT, APA, C, CAH, CHD"
EFX,2023,-1,True,noise
EG,2023,13,False,"AFL, AIG, AJG, BRK-B, BRO"
EIX,2023,0,False,"AMAT, APA, C, CAH, CHD"
EL,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
ELV,2023,10,False,"CNC, CVS, DVA, ELV, HCA"
EME,2023,9,False,"APD, BKR, CF, EME, GNRC"
EMR,2023,-1,True,noise
EOG,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
EPAM,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
EQIX,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
EQR,2023,-1,True,noise
EQT,2023,1,False,"AEE, AEP, AES, ATO, CEG"
ERIE,2023,13,False,"AFL, AIG, AJG, BRK-B, BRO"
ES,2023,1,False,"AEE, AEP, AES, ATO, CEG"
ESS,2023,-1,True,noise
ETN,2023,-1,True,noise
ETR,2023,1,False,"AEE, AEP, AES, ATO, CEG"
EVRG,2023,1,False,"AEE, AEP, AES, ATO, CEG"
EW,2023,11,False,"A, ABT, BAX, BDX, BSX"
EXC,2023,1,False,"AEE, AEP, AES, ATO, CEG"
EXE,2023,1,False,"AEE, AEP, AES, ATO, CEG"
EXPD,2023,3,False,"CHRW, CSX, EXPD, JBHT, LUV"
EXPE,2023,-1,True,noise
EXR,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
F,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
FANG,2023,1,False,"AEE, AEP, AES, ATO, CEG"
FAST,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
FCX,2023,0,False,"AMAT, APA, C, CAH, CHD"
FDS,2023,7,False,"APO, ARES, AVB, AXON, BX"
FDX,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
FE,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
FFIV,2023,7,False,"APO, ARES, AVB, AXON, BX"
FICO,2023,-1,True,noise
FIS,2023,16,False,"ACN, ADP, AON, CTSH, FIS"
FISV,2023,16,False,"ACN, ADP, AON, CTSH, FIS"
FITB,2023,4,False,"BAC, BK, CFG, FITB, HBAN"
FIX,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
FOX,2023,-1,True,noise
FOXA,2023,-1,True,noise
FRT,2023,12,False,"BXP, CBRE, CPT, CSGP, DHI"
FSLR,2023,-1,True,noise
FTNT,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
FTV,2023,-1,True,noise
GD,2023,15,False,"AME, BA, DOV, GD, HII"
GDDY,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
GE,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
GEHC,2023,11,False,"A, ABT, BAX, BDX, BSX"
GEN,2023,-1,True,noise
GILD,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
GIS,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
GL,2023,13,False,"AFL, AIG, AJG, BRK-B, BRO"
GLW,2023,-1,True,noise
GM,2023,-1,True,noise
GNRC,2023,9,False,"APD, BKR, CF, EME, GNRC"
GOOG,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
GOOGL,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
GPC,2023,-1,True,noise
GPN,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
GRMN,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
GS,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
GWW,2023,0,False,"AMAT, APA, C, CAH, CHD"
HAL,2023,-1,True,noise
HAS,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
HBAN,2023,4,False,"BAC, BK, CFG, FITB, HBAN"
HCA,2023,10,False,"CNC, CVS, DVA, ELV, HCA"
HD,2023,-1,True,noise
HIG,2023,13,False,"AFL, AIG, AJG, BRK-B, BRO"
HII,2023,15,False,"AME, BA, DOV, GD, HII"
HLT,2023,7,False,"APO, ARES, AVB, AXON, BX"
HON,2023,0,False,"AMAT, APA, C, CAH, CHD"
HOOD,2023,-1,True,noise
HPE,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
HPQ,2023,-1,True,noise
HRL,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
HSIC,2023,10,False,"CNC, CVS, DVA, ELV, HCA"
HST,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
HSY,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
HUBB,2023,9,False,"APD, BKR, CF, EME, GNRC"
HUM,2023,10,False,"CNC, CVS, DVA, ELV, HCA"
HWM,2023,15,False,"AME, BA, DOV, GD, HII"
IBKR,2023,-1,True,noise
IBM,2023,-1,True,noise
ICE,2023,-1,True,noise
IDXX,2023,11,False,"A, ABT, BAX, BDX, BSX"
IEX,2023,15,False,"AME, BA, DOV, GD, HII"
IFF,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
INCY,2023,8,False,"ABBV, ALGN, INCY, LLY, MRK"
INTC,2023,-1,True,noise
INTU,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
INVH,2023,7,False,"APO, ARES, AVB, AXON, BX"
IP,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
IQV,2023,11,False,"A, ABT, BAX, BDX, BSX"
IR,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
IRM,2023,-1,True,noise
ISRG,2023,-1,True,noise
IT,2023,-1,True,noise
ITW,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
IVZ,2023,17,False,"AMP, BEN, IVZ, KKR, PRU"
J,2023,-1,True,noise
JBHT,2023,3,False,"CHRW, CSX, EXPD, JBHT, LUV"
JBL,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
JCI,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
JKHY,2023,16,False,"ACN, ADP, AON, CTSH, FIS"
JNJ,2023,-1,True,noise
JPM,2023,-1,True,noise
KDP,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
KEY,2023,4,False,"BAC, BK, CFG, FITB, HBAN"
KEYS,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
KHC,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
KIM,2023,-1,True,noise
KKR,2023,17,False,"AMP, BEN, IVZ, KKR, PRU"
KLAC,2023,-1,True,noise
KMB,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
KMI,2023,0,False,"AMAT, APA, C, CAH, CHD"
KO,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
KR,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
KVUE,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
L,2023,1,False,"AEE, AEP, AES, ATO, CEG"
LDOS,2023,15,False,"AME, BA, DOV, GD, HII"
LEN,2023,12,False,"BXP, CBRE, CPT, CSGP, DHI"
LH,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
LHX,2023,-1,True,noise
LII,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
LIN,2023,9,False,"APD, BKR, CF, EME, GNRC"
LITE,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
LLY,2023,8,False,"ABBV, ALGN, INCY, LLY, MRK"
LMT,2023,15,False,"AME, BA, DOV, GD, HII"
LNT,2023,1,False,"AEE, AEP, AES, ATO, CEG"
LOW,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
LRCX,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
LULU,2023,-1,True,noise
LUV,2023,3,False,"CHRW, CSX, EXPD, JBHT, LUV"
LVS,2023,-1,True,noise
LYB,2023,0,False,"AMAT, APA, C, CAH, CHD"
LYV,2023,-1,True,noise
MA,2023,-1,True,noise
MAA,2023,0,False,"AMAT, APA, C, CAH, CHD"
MAR,2023,-1,True,noise
MAS,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
MCD,2023,-1,True,noise
MCHP,2023,1,False,"AEE, AEP, AES, ATO, CEG"
MCK,2023,-1,True,noise
MCO,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
MDLZ,2023,-1,True,noise
MDT,2023,11,False,"A, ABT, BAX, BDX, BSX"
MET,2023,13,False,"AFL, AIG, AJG, BRK-B, BRO"
META,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
MGM,2023,-1,True,noise
MKC,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
MLM,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
MMM,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
MNST,2023,-1,True,noise
MO,2023,-1,True,noise
MOS,2023,9,False,"APD, BKR, CF, EME, GNRC"
MPC,2023,1,False,"AEE, AEP, AES, ATO, CEG"
MPWR,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
MRK,2023,8,False,"ABBV, ALGN, INCY, LLY, MRK"
MRNA,2023,8,False,"ABBV, ALGN, INCY, LLY, MRK"
MRSH,2023,-1,True,noise
MS,2023,0,False,"AMAT, APA, C, CAH, CHD"
MSCI,2023,16,False,"ACN, ADP, AON, CTSH, FIS"
MSFT,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
MSI,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
MTB,2023,4,False,"BAC, BK, CFG, FITB, HBAN"
MTD,2023,15,False,"AME, BA, DOV, GD, HII"
MU,2023,1,False,"AEE, AEP, AES, ATO, CEG"
NCLH,2023,-1,True,noise
NDAQ,2023,1,False,"AEE, AEP, AES, ATO, CEG"
NDSN,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
NEE,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
NEM,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
NFLX,2023,-1,True,noise
NI,2023,1,False,"AEE, AEP, AES, ATO, CEG"
NKE,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
NOC,2023,15,False,"AME, BA, DOV, GD, HII"
NOW,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
NRG,2023,1,False,"AEE, AEP, AES, ATO, CEG"
NSC,2023,3,False,"CHRW, CSX, EXPD, JBHT, LUV"
NTAP,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
NTRS,2023,4,False,"BAC, BK, CFG, FITB, HBAN"
NUE,2023,-1,True,noise
NVDA,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
NVR,2023,-1,True,noise
NWS,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
NWSA,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
NXPI,2023,-1,True,noise
O,2023,0,False,"AMAT, APA, C, CAH, CHD"
ODFL,2023,3,False,"CHRW, CSX, EXPD, JBHT, LUV"
OKE,2023,1,False,"AEE, AEP, AES, ATO, CEG"
OMC,2023,16,False,"ACN, ADP, AON, CTSH, FIS"
ON,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
ORCL,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
ORLY,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
OTIS,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
OXY,2023,0,False,"AMAT, APA, C, CAH, CHD"
PANW,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
PAYX,2023,16,False,"ACN, ADP, AON, CTSH, FIS"
PCAR,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
PCG,2023,1,False,"AEE, AEP, AES, ATO, CEG"
PEG,2023,1,False,"AEE, AEP, AES, ATO, CEG"
PEP,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
PFE,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
PFG,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
PG,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
PGR,2023,13,False,"AFL, AIG, AJG, BRK-B, BRO"
PH,2023,15,False,"AME, BA, DOV, GD, HII"
PHM,2023,0,False,"AMAT, APA, C, CAH, CHD"
PKG,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
PLD,2023,12,False,"BXP, CBRE, CPT, CSGP, DHI"
PLTR,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
PM,2023,-1,True,noise
PNC,2023,4,False,"BAC, BK, CFG, FITB, HBAN"
PNR,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
PNW,2023,1,False,"AEE, AEP, AES, ATO, CEG"
PODD,2023,11,False,"A, ABT, BAX, BDX, BSX"
POOL,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
PPG,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
PPL,2023,1,False,"AEE, AEP, AES, ATO, CEG"
PRU,2023,17,False,"AMP, BEN, IVZ, KKR, PRU"
PSA,2023,-1,True,noise
PSX,2023,0,False,"AMAT, APA, C, CAH, CHD"
PTC,2023,-1,True,noise
PWR,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
PYPL,2023,-1,True,noise
QCOM,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
RCL,2023,-1,True,noise
REG,2023,12,False,"BXP, CBRE, CPT, CSGP, DHI"
REGN,2023,8,False,"ABBV, ALGN, INCY, LLY, MRK"
RF,2023,4,False,"BAC, BK, CFG, FITB, HBAN"
RJF,2023,17,False,"AMP, BEN, IVZ, KKR, PRU"
RL,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
RMD,2023,-1,True,noise
ROK,2023,-1,True,noise
ROL,2023,-1,True,noise
ROP,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
ROST,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
RSG,2023,-1,True,noise
RTX,2023,15,False,"AME, BA, DOV, GD, HII"
RVTY,2023,11,False,"A, ABT, BAX, BDX, BSX"
SATS,2023,5,False,"AMT, CHTR, CMCSA, SATS, SBAC"
SBAC,2023,5,False,"AMT, CHTR, CMCSA, SATS, SBAC"
SBUX,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
SCHW,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
SHW,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
SJM,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
SLB,2023,-1,True,noise
SNA,2023,-1,True,noise
SNPS,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
SO,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
SPG,2023,12,False,"BXP, CBRE, CPT, CSGP, DHI"
SPGI,2023,-1,True,noise
SRE,2023,1,False,"AEE, AEP, AES, ATO, CEG"
STE,2023,-1,True,noise
STLD,2023,-1,True,noise
STT,2023,17,False,"AMP, BEN, IVZ, KKR, PRU"
STX,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
STZ,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
SWK,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
SWKS,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
SYF,2023,-1,True,noise
SYK,2023,-1,True,noise
SYY,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
T,2023,5,False,"AMT, CHTR, CMCSA, SATS, SBAC"
TAP,2023,-1,True,noise
TDG,2023,15,False,"AME, BA, DOV, GD, HII"
TDY,2023,15,False,"AME, BA, DOV, GD, HII"
TECH,2023,-1,True,noise
TEL,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
TER,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
TFC,2023,4,False,"BAC, BK, CFG, FITB, HBAN"
TGT,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
TJX,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
TKO,2023,-1,True,noise
TMO,2023,11,False,"A, ABT, BAX, BDX, BSX"
TMUS,2023,5,False,"AMT, CHTR, CMCSA, SATS, SBAC"
TPL,2023,-1,True,noise
TPR,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
TRGP,2023,-1,True,noise
TRMB,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
TROW,2023,17,False,"AMP, BEN, IVZ, KKR, PRU"
TRV,2023,13,False,"AFL, AIG, AJG, BRK-B, BRO"
TSCO,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
TSLA,2023,9,False,"APD, BKR, CF, EME, GNRC"
TSN,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
TT,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
TTD,2023,7,False,"APO, ARES, AVB, AXON, BX"
TTWO,2023,-1,True,noise
TXN,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
TXT,2023,15,False,"AME, BA, DOV, GD, HII"
TYL,2023,16,False,"ACN, ADP, AON, CTSH, FIS"
UAL,2023,3,False,"CHRW, CSX, EXPD, JBHT, LUV"
UBER,2023,-1,True,noise
UDR,2023,-1,True,noise
UHS,2023,10,False,"CNC, CVS, DVA, ELV, HCA"
ULTA,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
UNH,2023,10,False,"CNC, CVS, DVA, ELV, HCA"
UNP,2023,3,False,"CHRW, CSX, EXPD, JBHT, LUV"
UPS,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
URI,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
USB,2023,4,False,"BAC, BK, CFG, FITB, HBAN"
V,2023,-1,True,noise
VICI,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
VLO,2023,0,False,"AMAT, APA, C, CAH, CHD"
VLTO,2023,-1,True,noise
VMC,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
VRSK,2023,13,False,"AFL, AIG, AJG, BRK-B, BRO"
VRSN,2023,-1,True,noise
VRT,2023,-1,True,noise
VRTX,2023,8,False,"ABBV, ALGN, INCY, LLY, MRK"
VST,2023,1,False,"AEE, AEP, AES, ATO, CEG"
VTR,2023,12,False,"BXP, CBRE, CPT, CSGP, DHI"
VTRS,2023,1,False,"AEE, AEP, AES, ATO, CEG"
VZ,2023,5,False,"AMT, CHTR, CMCSA, SATS, SBAC"
WAB,2023,3,False,"CHRW, CSX, EXPD, JBHT, LUV"
WAT,2023,0,False,"AMAT, APA, C, CAH, CHD"
WBD,2023,-1,True,noise
