ticker,year,cluster,is_noise,theme_label
A,2019,-1,True,noise
AAPL,2019,-1,True,noise
ABBV,2019,14,False,"ABBV, ABT, ALGN, BDX, BSX"
ABT,2019,14,False,"ABBV, ABT, ALGN, BDX, BSX"
ACGL,2019,9,False,"ACGL, AFL, AIG, AJG, BRK-B"
ACN,2019,10,False,"ACN, ADP, AON, BR, CPAY"
ADBE,2019,18,False,"ADBE, AKAM, ANET, CIEN, CRM"
ADI,2019,19,False,"ADI, AVGO, CDNS, COHR, GLW"
ADM,2019,21,False,"ADM, CAG, CPB, GIS, HRL"
ADP,2019,10,False,"ACN, ADP, AON, BR, CPAY"
ADSK,2019,-1,True,noise
AEE,2019,4,False,"AEE, AEP, AES, ATO, CMS"
AEP,2019,4,False,"AEE, AEP, AES, ATO, CMS"
AES,2019,4,False,"AEE, AEP, AES, ATO, CMS"
AFL,2019,9,False,"ACGL, AFL, AIG, AJG, BRK-B"
AIG,2019,9,False,"ACGL, AFL, AIG, AJG, BRK-B"
AIZ,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
AJG,2019,9,False,"ACGL, AFL, AIG, AJG, BRK-B"
AKAM,2019,18,False,"ADBE, AKAM, ANET, CIEN, CRM"
ALB,2019,-1,True,noise
ALGN,2019,14,False,"ABBV, ABT, ALGN, BDX, BSX"
ALL,2019,1,False,"ALL, AMGN, APH, BMY, CPRT"
ALLE,2019,-1,True,noise
AMAT,2019,0,False,"AMAT, AVY, C, CAH, CHD"
AMCR,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
AMD,2019,-1,True,noise
AME,2019,-1,True,noise
AMGN,2019,1,False,"ALL, AMGN, APH, BMY, CPRT"
AMP,2019,7,False,"AMP, ARES, BEN, BX, CBOE"
AMT,2019,5,False,"AMT, ARE, BXP, CBRE, CPT"
AMZN,2019,17,False,"AMZN, CHTR, CMCSA, DIS, EA"
ANET,2019,18,False,"ADBE, AKAM, ANET, CIEN, CRM"
AON,2019,10,False,"ACN, ADP, AON, BR, CPAY"
AOS,2019,-1,True,noise
APD,2019,-1,True,noise
APH,2019,1,False,"ALL, AMGN, APH, BMY, CPRT"
APTV,2019,12,False,"APTV, CAT, CMI, CVNA, DE"
ARE,2019,5,False,"AMT, ARE, BXP, CBRE, CPT"
ARES,2019,7,False,"AMP, ARES, BEN, BX, CBOE"
ATO,2019,4,False,"AEE, AEP, AES, ATO, CMS"
AVB,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
AVGO,2019,19,False,"ADI, AVGO, CDNS, COHR, GLW"
AVY,2019,0,False,"AMAT, AVY, C, CAH, CHD"
AWK,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
AXON,2019,-1,True,noise
AXP,2019,-1,True,noise
AZO,2019,15,False,"AZO, BBY, CASY, COST, DECK"
BA,2019,16,False,"BA, GD, HII, LDOS, LMT"
BAC,2019,6,False,"BAC, BK, CFG, COF, FITB"
BALL,2019,-1,True,noise
BAX,2019,-1,True,noise
BBY,2019,15,False,"AZO, BBY, CASY, COST, DECK"
BDX,2019,14,False,"ABBV, ABT, ALGN, BDX, BSX"
BEN,2019,7,False,"AMP, ARES, BEN, BX, CBOE"
BF-B,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
BIIB,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
BK,2019,6,False,"BAC, BK, CFG, COF, FITB"
BKNG,2019,8,False,"BKNG, CCL, EXPE, MAR, NCLH"
BKR,2019,-1,True,noise
BLDR,2019,-1,True,noise
BMY,2019,1,False,"ALL, AMGN, APH, BMY, CPRT"
BR,2019,10,False,"ACN, ADP, AON, BR, CPAY"
BRK-B,2019,9,False,"ACGL, AFL, AIG, AJG, BRK-B"
BRO,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
BSX,2019,14,False,"ABBV, ABT, ALGN, BDX, BSX"
BX,2019,7,False,"AMP, ARES, BEN, BX, CBOE"
BXP,2019,5,False,"AMT, ARE, BXP, CBRE, CPT"
C,2019,0,False,"AMAT, AVY, C, CAH, CHD"
CAG,2019,21,False,"ADM, CAG, CPB, GIS, HRL"
CAH,2019,0,False,"AMAT, AVY, C, CAH, CHD"
CASY,2019,15,False,"AZO, BBY, CASY, COST, DECK"
CAT,2019,12,False,"APTV, CAT, CMI, CVNA, DE"
CB,2019,9,False,"ACGL, AFL, AIG, AJG, BRK-B"
CBOE,2019,7,False,"AMP, ARES, BEN, BX, CBOE"
CBRE,2019,5,False,"AMT, ARE, BXP, CBRE, CPT"
CCI,2019,-1,True,noise
CCL,2019,8,False,"BKNG, CCL, EXPE, MAR, NCLH"
CDNS,2019,19,False,"ADI, AVGO, CDNS, COHR, GLW"
CDW,2019,-1,True,noise
CF,2019,-1,True,noise
CFG,2019,6,False,"BAC, BK, CFG, COF, FITB"
CHD,2019,0,False,"AMAT, AVY, C, CAH, CHD"
CHRW,2019,11,False,"CHRW, CSX, DAL, EXPD, FDX"
CHTR,2019,17,False,"AMZN, CHTR, CMCSA, DIS, EA"
CI,2019,13,False,"CI, CNC, COR, CVS, ELV"
CIEN,2019,18,False,"ADBE, AKAM, ANET, CIEN, CRM"
CINF,2019,9,False,"ACGL, AFL, AIG, AJG, BRK-B"
CL,2019,20,False,"CL, CLX, ETN, HUBB, ITW"
CLX,2019,20,False,"CL, CLX, ETN, HUBB, ITW"
CMCSA,2019,17,False,"AMZN, CHTR, CMCSA, DIS, EA"
CME,2019,7,False,"AMP, ARES, BEN, BX, CBOE"
CMG,2019,-1,True,noise
CMI,2019,12,False,"APTV, CAT, CMI, CVNA, DE"
CMS,2019,4,False,"AEE, AEP, AES, ATO, CMS"
CNC,2019,13,False,"CI, CNC, COR, CVS, ELV"
CNP,2019,4,False,"AEE, AEP, AES, ATO, CMS"
COF,2019,6,False,"BAC, BK, CFG, COF, FITB"
COHR,2019,19,False,"ADI, AVGO, CDNS, COHR, GLW"
COO,2019,14,False,"ABBV, ABT, ALGN, BDX, BSX"
COP,2019,0,False,"AMAT, AVY, C, CAH, CHD"
COR,2019,13,False,"CI, CNC, COR, CVS, ELV"
COST,2019,15,False,"AZO, BBY, CASY, COST, DECK"
CPAY,2019,10,False,"ACN, ADP, AON, BR, CPAY"
CPB,2019,21,False,"ADM, CAG, CPB, GIS, HRL"
CPRT,2019,1,False,"ALL, AMGN, APH, BMY, CPRT"
CPT,2019,5,False,"AMT, ARE, BXP, CBRE, CPT"
CRL,2019,-1,True,noise
CRM,2019,18,False,"ADBE, AKAM, ANET, CIEN, CRM"
CRWD,2019,18,False,"ADBE, AKAM, ANET, CIEN, CRM"
CSCO,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
CSGP,2019,5,False,"AMT, ARE, BXP, CBRE, CPT"
CSX,2019,11,False,"CHRW, CSX, DAL, EXPD, FDX"
CTAS,2019,-1,True,noise
CTRA,2019,0,False,"AMAT, AVY, C, CAH, CHD"
CTSH,2019,10,False,"ACN, ADP, AON, BR, CPAY"
CTVA,2019,-1,True,noise
CVNA,2019,12,False,"APTV, CAT, CMI, CVNA, DE"
CVS,2019,13,False,"CI, CNC, COR, CVS, ELV"
CVX,2019,3,False,"CVX, EOG, EQT, EXE, FANG"
D,2019,4,False,"AEE, AEP, AES, ATO, CMS"
DAL,2019,11,False,"CHRW, CSX, DAL, EXPD, FDX"
DD,2019,-1,True,noise
DDOG,2019,18,False,"ADBE, AKAM, ANET, CIEN, CRM"
DE,2019,12,False,"APTV, CAT, CMI, CVNA, DE"
DECK,2019,15,False,"AZO, BBY, CASY, COST, DECK"
DELL,2019,18,False,"ADBE, AKAM, ANET, CIEN, CRM"
DG,2019,15,False,"AZO, BBY, CASY, COST, DECK"
DGX,2019,1,False,"ALL, AMGN, APH, BMY, CPRT"
DHI,2019,5,False,"AMT, ARE, BXP, CBRE, CPT"
DHR,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
DIS,2019,17,False,"AMZN, CHTR, CMCSA, DIS, EA"
DLR,2019,18,False,"ADBE, AKAM, ANET, CIEN, CRM"
DLTR,2019,15,False,"AZO, BBY, CASY, COST, DECK"
DOC,2019,5,False,"AMT, ARE, BXP, CBRE, CPT"
DOV,2019,-1,True,noise
DOW,2019,-1,True,noise
DPZ,2019,15,False,"AZO, BBY, CASY, COST, DECK"
DRI,2019,15,False,"AZO, BBY, CASY, COST, DECK"
DTE,2019,0,False,"AMAT, AVY, C, CAH, CHD"
DUK,2019,4,False,"AEE, AEP, AES, ATO, CMS"
DVA,2019,-1,True,noise
DVN,2019,0,False,"AMAT, AVY, C, CAH, CHD"
DXCM,2019,14,False,"ABBV, ABT, ALGN, BDX, BSX"
EA,2019,17,False,"AMZN, CHTR, CMCSA, DIS, EA"
EBAY,2019,-1,True,noise
ECL,2019,-1,True,noise
ED,2019,0,False,"AMAT, AVY, C, CAH, CHD"
EFX,2019,10,False,"ACN, ADP, AON, BR, CPAY"
EG,2019,9,False,"ACGL, AFL, AIG, AJG, BRK-B"
EIX,2019,0,False,"AMAT, AVY, C, CAH, CHD"
EL,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
ELV,2019,13,False,"CI, CNC, COR, CVS, ELV"
EME,2019,-1,True,noise
EMR,2019,-1,True,noise
EOG,2019,3,False,"CVX, EOG, EQT, EXE, FANG"
EPAM,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
EQIX,2019,18,False,"ADBE, AKAM, ANET, CIEN, CRM"
EQR,2019,5,False,"AMT, ARE, BXP, CBRE, CPT"
EQT,2019,3,False,"CVX, EOG, EQT, EXE, FANG"
ERIE,2019,9,False,"ACGL, AFL, AIG, AJG, BRK-B"
ES,2019,4,False,"AEE, AEP, AES, ATO, CMS"
ESS,2019,5,False,"AMT, ARE, BXP, CBRE, CPT"
ETN,2019,20,False,"CL, CLX, ETN, HUBB, ITW"
ETR,2019,0,False,"AMAT, AVY, C, CAH, CHD"
EVRG,2019,4,False,"AEE, AEP, AES, ATO, CMS"
EW,2019,14,False,"ABBV, ABT, ALGN, BDX, BSX"
EXC,2019,4,False,"AEE, AEP, AES, ATO, CMS"
EXE,2019,3,False,"CVX, EOG, EQT, EXE, FANG"
EXPD,2019,11,False,"CHRW, CSX, DAL, EXPD, FDX"
EXPE,2019,8,False,"BKNG, CCL, EXPE, MAR, NCLH"
EXR,2019,2,False,"AIZ, AMCR, AVB, AWK, BF-B"
F,2019,12,False,"APTV, CAT, CMI, CVNA, DE"
