ticker,year,x,y,cluster
IBKR,2019,-4.130894,-5.025583,12
IBM,2019,-3.1612706,-2.758514,4
ICE,2019,-0.077444814,-2.936081,8
IDXX,2019,-2.4875531,-2.876776,4
IEX,2019,-3.9588983,-4.766102,-1
IFF,2019,-1.0136194,-2.4252033,-1
INCY,2019,-5.865819,-5.340942,14
INTC,2019,-3.8083181,-2.4524274,6
INTU,2019,-1.4194431,-3.503118,10
INVH,2019,-5.3554826,-4.5567784,-1
IP,2019,-0.21943787,-0.22752656,1
IQV,2019,0.11345196,-2.4882975,-1
IR,2019,-4.016075,-2.8140879,-1
IRM,2019,-2.3929205,-4.415886,10
ISRG,2019,-5.4767513,-5.182157,13
IT,2019,-3.9518037,-3.307368,-1
ITW,2019,-1.3792076,-2.546946,9
IVZ,2019,-3.0638363,-4.0204945,-1
J,2019,-4.883164,-4.947224,-1
JBHT,2019,-3.087957,-2.897508,4
JBL,2019,-3.8457286,-4.605121,12
JCI,2019,-3.647869,-4.964187,12
JKHY,2019,-3.354627,-3.836462,-1
JNJ,2019,-0.25302574,-1.9052839,3
JPM,2019,-3.4549637,-0.98661745,-1
KDP,2019,-2.3656025,-2.2773662,-1
KEY,2019,-1.5128417,-3.5954545,10
KEYS,2019,-1.3940701,-2.30686,-1
KHC,2019,-3.451195,-1.2742047,5
KIM,2019,-0.92392975,-4.513555,2
KKR,2019,-5.5023313,-4.9702706,-1
KLAC,2019,-3.8822656,-2.343823,6
KMB,2019,-0.96537143,-2.7326412,10
KMI,2019,15.784682,8.50609,0
KO,2019,-5.574324,-5.582391,14
KR,2019,-5.036777,-4.449824,-1
L,2019,-1.4761932,-4.0268583,-1
LDOS,2019,-1.755434,-3.585591,10
LEN,2019,-0.89941716,-4.2121654,2
LH,2019,-0.5285085,-0.27773246,1
LII,2019,-0.7943672,-2.6430829,9
LIN,2019,-1.1334028,-2.090475,9
LITE,2019,-3.9289374,-3.6389031,11
LLY,2019,-4.972073,-5.1907954,-1
LMT,2019,-0.49903193,-3.107375,8
LNT,2019,-2.6926258,-1.4170983,5
LOW,2019,-5.237529,-5.4332657,14
LRCX,2019,-5.3302484,-5.4497747,-1
LULU,2019,-5.0921135,-5.0104694,-1
LUV,2019,-2.8214011,-2.4787674,-1
LVS,2019,-0.7609014,-3.8825898,2
LYB,2019,-4.0611005,-4.4216423,-1
LYV,2019,-1.1136342,-3.2529562,-1
MA,2019,-3.7147102,-4.972772,12
MAA,2019,-0.8847293,-4.539375,2
MAR,2019,-1.7105596,-2.8024688,-1
MAS,2019,-0.7326372,-1.7394323,-1
MCD,2019,-3.6295784,-3.1653192,-1
MCHP,2019,-4.9516983,-4.3049417,7
MCK,2019,-2.3367043,-3.72998,-1
MCO,2019,-0.21983,-0.29668662,1
MDLZ,2019,-3.8137312,-2.1717474,6
MDT,2019,-5.8120136,-5.381138,13
MET,2019,-2.0507689,-4.1827216,10
META,2019,-5.4146833,-5.143854,-1
MGM,2019,-1.6421576,-4.128845,-1
MKC,2019,-1.0843486,-2.120356,9
MLM,2019,-1.0334448,-3.1185496,8
MMM,2019,-4.018195,-2.1161473,6
MNST,2019,-1.151806,-1.7205648,-1
MO,2019,-1.9043382,-3.1032844,-1
MOS,2019,-0.54012203,-2.6225612,3
MPC,2019,-2.1420002,-1.6789727,-1
MPWR,2019,-3.290118,-2.9388204,-1
MRK,2019,-3.0455384,-1.8583604,-1
MRNA,2019,-3.6799703,-4.8991065,12
MRSH,2019,-0.79452646,-3.1491003,-1
MS,2019,16.02377,8.5067835,0
MSCI,2019,-4.229789,-4.6805086,-1
MSFT,2019,-3.572843,-3.2395692,12
MSI,2019,-0.3241312,-0.21760175,1
MTB,2019,-3.5729957,-1.385065,5
MTD,2019,-5.687998,-5.123888,14
MU,2019,-5.7851086,-5.4929743,-1
NCLH,2019,-1.891263,-3.7316546,-1
NDAQ,2019,-3.1037254,-3.128631,-1
NDSN,2019,-0.1608389,-0.19500548,1
NEE,2019,-5.1110325,-5.5899024,-1
NEM,2019,-0.41647583,-0.2522406,1
NFLX,2019,-4.1104116,-3.842583,-1
NI,2019,-2.1113513,-2.2549617,-1
NKE,2019,-0.17324504,-0.44424632,1
NOC,2019,-3.8417983,-1.9493524,5
NOW,2019,-5.447758,-5.882797,-1
NRG,2019,-3.171077,-2.198559,-1
NSC,2019,-2.337907,-3.679977,-1
NTAP,2019,-5.8074837,-5.224303,13
NTRS,2019,-1.1263676,-3.4195528,-1
NUE,2019,-1.4468693,-3.2589185,10
NVDA,2019,-2.811056,-3.7071266,-1
NVR,2019,-1.0476863,-4.3810854,2
NWS,2019,-0.36476558,-3.7398777,-1
NWSA,2019,-0.37287697,-3.8226452,-1
NXPI,2019,-5.1114445,-4.798667,-1
O,2019,15.834904,8.361802,0
ODFL,2019,-3.789815,-4.7564,12
OKE,2019,-2.8559828,-2.2242787,-1
OMC,2019,-4.116342,-3.248268,-1
ON,2019,-0.19393165,-0.3220187,1
ORCL,2019,-3.2869475,-4.2367153,-1
ORLY,2019,-5.058023,-5.571225,-1
OXY,2019,15.931475,8.472112,0
PANW,2019,-5.3186073,-5.389619,-1
PAYX,2019,-3.6539655,-5.1199913,-1
PCAR,2019,-2.110647,-3.4872873,-1
PCG,2019,-2.9563153,-1.1899936,5
PEG,2019,-3.3135512,-1.1876299,5
PEP,2019,-4.448686,-4.811047,-1
PFE,2019,-0.34439564,-0.97477394,1
PFG,2019,-3.8567674,-2.4679363,6
PG,2019,-3.6263309,-1.5948948,5
PGR,2019,-1.0587722,-4.2678823,2
PH,2019,-1.4008983,-2.993475,-1
PHM,2019,16.078104,8.571596,0
PKG,2019,-1.9916302,-2.2468262,-1
PLD,2019,-1.191322,-4.6613317,2
PM,2019,-2.066439,-3.400419,-1
PNC,2019,-3.5282037,-1.4411645,5
PNR,2019,-0.78786665,-2.3669484,9
PNW,2019,-3.469598,-3.4900548,-1
PODD,2019,-0.5121977,-2.8203428,3
POOL,2019,-0.7296976,-2.4492705,9
PPG,2019,-2.2789617,-3.0560994,-1
PPL,2019,-2.287924,-1.1679395,-1
PRU,2019,-3.2774475,-4.884425,-1
PSA,2019,-5.8288784,-5.263539,-1
PSX,2019,15.851647,8.3539095,0
PTC,2019,-3.4228845,-3.0673456,-1
PWR,2019,-0.6700238,-3.2967286,8
PYPL,2019,-3.1334007,-4.6849017,-1
QCOM,2019,-1.9907336,-2.718974,-1
RCL,2019,-1.2526875,-3.4498122,2
REG,2019,-0.7131823,-4.4108815,2
REGN,2019,-0.62372804,-1.7526598,-1
RF,2019,-3.201073,-1.5876719,5
RJF,2019,-2.130765,-4.459303,-1
RL,2019,-0.23997603,-1.0972778,1
RMD,2019,-2.5473735,-4.4803977,-1
ROK,2019,-4.5551314,-4.451789,-1
ROL,2019,-0.8295915,-3.0135474,-1
ROP,2019,-3.5922577,-4.035731,-1
ROST,2019,-1.2029306,-2.807559,10
RSG,2019,-2.024856,-2.4833446,-1
RTX,2019,-2.341193,-3.4069512,-1
RVTY,2019,-1.294644,-3.3117967,-1
SATS,2019,-3.3999386,-4.5862036,12
SBAC,2019,-0.762435,-3.4300563,8
SBUX,2019,-4.542825,-4.745085,-1
SCHW,2019,-0.37891418,-0.24006033,1
SHW,2019,-1.9471579,-3.2272174,-1
SJM,2019,-1.503134,-2.6815617,-1
SLB,2019,-1.9394273,-2.7109132,-1
SMCI,2019,-2.7893298,-3.9823213,11
SNA,2019,-4.469857,-4.796705,-1
SNPS,2019,-4.6452136,-4.824642,-1
SO,2019,-0.5096401,-0.17720947,1
SPG,2019,-1.1275874,-4.5401187,2
SPGI,2019,-0.6775115,-2.7463205,-1
SRE,2019,-2.635909,-2.538758,-1
STE,2019,-3.924202,-2.4551628,6
STLD,2019,-5.4782915,-4.7839813,13
STT,2019,-3.583351,-1.4037724,5
STX,2019,-0.28767678,-3.2701395,8
STZ,2019,-3.9413507,-3.879589,11
SWK,2019,-1.7123647,-2.702165,-1
SWKS,2019,-0.42739242,-2.6916554,-1
SYF,2019,-2.8421044,-2.9251595,4
SYK,2019,0.0424889,-2.4080925,3
SYY,2019,-2.113429,-2.766411,-1
T,2019,-3.0380793,-3.6472955,-1
TAP,2019,-1.8125174,-2.6984508,-1
TDG,2019,-3.9691496,-3.7368133,11
TDY,2019,-1.9561777,-2.9765735,-1
TECH,2019,0.017343136,-2.0851896,3
TEL,2019,-4.7009606,-4.084032,7
TER,2019,-5.336035,-5.4440427,-1
TFC,2019,-3.4608335,-1.4529839,5
TGT,2019,-0.9916749,-2.8444252,-1
TJX,2019,-1.0121956,-2.7263734,-1
TMO,2019,-0.30352578,-2.3483593,3
TMUS,2019,-5.08378,-5.2056546,-1
TPR,2019,-3.3334532,-4.0224967,-1
TRGP,2019,-5.1268325,-4.735681,-1
TRMB,2019,-1.2832663,-3.236872,10
TROW,2019,-0.90833384,-3.220038,-1
TRV,2019,-1.087732,-4.030162,2
TSCO,2019,-0.25431943,-1.3922935,1
TSLA,2019,-4.6194506,-3.968123,7
TSN,2019,-1.0191028,-2.5906336,-1
TT,2019,-5.2847457,-5.903468,14
TTD,2019,-4.165922,-3.499621,7
TTWO,2019,-4.6167088,-4.5099554,-1
TXN,2019,-0.57673746,-2.0919065,9
TXT,2019,-1.6641887,-2.9773228,-1
TYL,2019,-0.519347,-3.330577,8
UAL,2019,-3.9102845,-3.819167,11
UBER,2019,-5.2221384,-4.870365,-1
UDR,2019,-2.0932076,-3.8115795,10
UHS,2019,-2.2941062,-3.6260896,-1
ULTA,2019,-3.2718854,-4.435691,12
UNH,2019,-0.030784313,-2.5200105,3
UNP,2019,-3.000912,-2.6160917,4
UPS,2019,-0.23211451,-0.30035332,1
URI,2019,-4.7755017,-5.3746653,-1
USB,2019,-4.548068,-5.2922187,-1
V,2019,-2.8384256,-3.948909,11
VICI,2019,-3.3333635,-2.436454,-1
VLO,2019,15.954527,8.594023,0
VMC,2019,-1.4928192,-1.6788844,-1
VRSK,2019,-3.0275106,-2.3675444,-1
VRSN,2019,-0.41575006,-3.4105663,8
VRT,2019,-2.3591573,-4.294106,10
VRTX,2019,-1.1255791,-1.9799962,-1
VST,2019,-2.5914295,-1.7474825,-1
VTR,2019,-0.97883946,-4.185846,2
VTRS,2019,16.25905,8.376558,0
VZ,2019,-0.46993846,-3.4648635,8
WAB,2019,-1.4886712,-3.8241448,10
WAT,2019,-3.5413544,-1.9214795,-1
WBD,2019,-4.2895637,-3.9852803,7
WDAY,2019,-5.1019163,-5.1753325,-1
WDC,2019,-1.8050113,-3.887782,10
WEC,2019,-2.9820554,-1.1933159,-1
WELL,2019,-0.71743464,-4.1126165,2
WFC,2019,-2.0994077,-3.964878,10
WM,2019,-2.4890137,-2.6076198,-1
WMB,2019,-0.48865226,-0.16523275,1
WMT,2019,-2.4369116,-3.2235374,-1
WRB,2019,-3.2025595,-2.9503942,-1
WSM,2019,-1.2128576,-2.8705926,10
WST,2019,-1.2115006,-1.9761232,-1
WTW,2019,-2.603325,-2.935583,4
WY,2019,15.967504,8.501667,0
WYNN,2019,-0.80929387,-3.7266107,-1
XEL,2019,-0.6850286,-0.29348356,1
XOM,2019,-1.6443692,-1.5528618,-1
XYL,2019,-0.68059045,-2.3173192,-1
XYZ,2019,-5.469495,-4.839626,-1
YUM,2019,-1.5109336,-2.1619356,-1
ZBH,2019,-0.05692271,-2.1581252,3
ZBRA,2019,-3.4196408,-1.3238052,5
ZTS,2019,-0.4774361,-0.3495273,1
