ticker,year,cluster,is_noise,theme_label
A,2021,-1,True,noise
AAPL,2021,-1,True,noise
ABBV,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
ABNB,2021,-1,True,noise
ABT,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
ACGL,2021,-1,True,noise
ACN,2021,21,False,"ACN, ADP, AXP, BR, CPAY"
ADBE,2021,23,False,"ADBE, ANET, APP, CRM, CRWD"
ADI,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
ADM,2021,17,False,"ADM, AVY, BALL, CL, CLX"
ADP,2021,21,False,"ACN, ADP, AXP, BR, CPAY"
ADSK,2021,-1,True,noise
AEE,2021,10,False,"AEE, AEP, AES, ATO, CEG"
AEP,2021,10,False,"AEE, AEP, AES, ATO, CEG"
AES,2021,10,False,"AEE, AEP, AES, ATO, CEG"
AFL,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
AIG,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
AIZ,2021,8,False,"AIZ, ARES, BX, HLT, INVH"
AJG,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
AKAM,2021,-1,True,noise
ALB,2021,-1,True,noise
ALGN,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
ALL,2021,5,False,"ALL, AZO, CI, EOG, FE"
ALLE,2021,-1,True,noise
AMAT,2021,-1,True,noise
AMCR,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
AMD,2021,-1,True,noise
AME,2021,18,False,"AME, AOS, BA, DOV, ECL"
AMGN,2021,4,False,"AMGN, APH, IP, MSI, NDSN"
AMP,2021,20,False,"AMP, AON, BEN, IVZ, KKR"
AMT,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
AMZN,2021,-1,True,noise
ANET,2021,23,False,"ADBE, ANET, APP, CRM, CRWD"
AON,2021,20,False,"AMP, AON, BEN, IVZ, KKR"
AOS,2021,18,False,"AME, AOS, BA, DOV, ECL"
APA,2021,2,False,"APA, C, CAG, CAH, CHD"
APD,2021,11,False,"APD, BKR, CF, CVX, EQT"
APH,2021,4,False,"AMGN, APH, IP, MSI, NDSN"
APP,2021,23,False,"ADBE, ANET, APP, CRM, CRWD"
APTV,2021,19,False,"APTV, CARR, CMI, DE, F"
ARE,2021,-1,True,noise
ARES,2021,8,False,"AIZ, ARES, BX, HLT, INVH"
ATO,2021,10,False,"AEE, AEP, AES, ATO, CEG"
AVB,2021,-1,True,noise
AVGO,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
AVY,2021,17,False,"ADM, AVY, BALL, CL, CLX"
AWK,2021,9,False,"AWK, BF-B, DAL, EL, EPAM"
AXON,2021,-1,True,noise
AXP,2021,21,False,"ACN, ADP, AXP, BR, CPAY"
AZO,2021,5,False,"ALL, AZO, CI, EOG, FE"
BA,2021,18,False,"AME, AOS, BA, DOV, ECL"
BAC,2021,0,False,"BAC, BK, CFG, COF, FITB"
BALL,2021,17,False,"ADM, AVY, BALL, CL, CLX"
BAX,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
BBY,2021,16,False,"BBY, CASY, COST, DECK, DG"
BDX,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
BEN,2021,20,False,"AMP, AON, BEN, IVZ, KKR"
BF-B,2021,9,False,"AWK, BF-B, DAL, EL, EPAM"
BIIB,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
BK,2021,0,False,"BAC, BK, CFG, COF, FITB"
BKNG,2021,-1,True,noise
BKR,2021,11,False,"APD, BKR, CF, CVX, EQT"
BLDR,2021,-1,True,noise
BMY,2021,-1,True,noise
BR,2021,21,False,"ACN, ADP, AXP, BR, CPAY"
BRK-B,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
BRO,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
BSX,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
BX,2021,8,False,"AIZ, ARES, BX, HLT, INVH"
BXP,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
C,2021,2,False,"APA, C, CAG, CAH, CHD"
CAG,2021,2,False,"APA, C, CAG, CAH, CHD"
CAH,2021,2,False,"APA, C, CAG, CAH, CHD"
CARR,2021,19,False,"APTV, CARR, CMI, DE, F"
CASY,2021,16,False,"BBY, CASY, COST, DECK, DG"
CAT,2021,-1,True,noise
CB,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
CBOE,2021,-1,True,noise
CBRE,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
CCI,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
CCL,2021,-1,True,noise
CDNS,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
CDW,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
CEG,2021,10,False,"AEE, AEP, AES, ATO, CEG"
CF,2021,11,False,"APD, BKR, CF, CVX, EQT"
CFG,2021,0,False,"BAC, BK, CFG, COF, FITB"
CHD,2021,2,False,"APA, C, CAG, CAH, CHD"
CHRW,2021,12,False,"CHRW, CSX, EXPD, JBHT, NSC"
CHTR,2021,13,False,"CHTR, CMCSA, DIS, FOX, FOXA"
CI,2021,5,False,"ALL, AZO, CI, EOG, FE"
CIEN,2021,-1,True,noise
CINF,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
CL,2021,17,False,"ADM, AVY, BALL, CL, CLX"
CLX,2021,17,False,"ADM, AVY, BALL, CL, CLX"
CMCSA,2021,13,False,"CHTR, CMCSA, DIS, FOX, FOXA"
CME,2021,-1,True,noise
CMG,2021,17,False,"ADM, AVY, BALL, CL, CLX"
CMI,2021,19,False,"APTV, CARR, CMI, DE, F"
CMS,2021,10,False,"AEE, AEP, AES, ATO, CEG"
CNC,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
CNP,2021,10,False,"AEE, AEP, AES, ATO, CEG"
COF,2021,0,False,"BAC, BK, CFG, COF, FITB"
COHR,2021,-1,True,noise
COIN,2021,-1,True,noise
COO,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
COP,2021,-1,True,noise
COR,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
COST,2021,16,False,"BBY, CASY, COST, DECK, DG"
CPAY,2021,21,False,"ACN, ADP, AXP, BR, CPAY"
CPB,2021,17,False,"ADM, AVY, BALL, CL, CLX"
CPRT,2021,-1,True,noise
CPT,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
CRL,2021,-1,True,noise
CRM,2021,23,False,"ADBE, ANET, APP, CRM, CRWD"
CRWD,2021,23,False,"ADBE, ANET, APP, CRM, CRWD"
CSCO,2021,-1,True,noise
CSGP,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
CSX,2021,12,False,"CHRW, CSX, EXPD, JBHT, NSC"
CTAS,2021,17,False,"ADM, AVY, BALL, CL, CLX"
CTRA,2021,3,False,"CTRA, FCX, GWW, KMI, O"
CTSH,2021,21,False,"ACN, ADP, AXP, BR, CPAY"
CTVA,2021,17,False,"ADM, AVY, BALL, CL, CLX"
CVNA,2021,-1,True,noise
CVS,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
CVX,2021,11,False,"APD, BKR, CF, CVX, EQT"
D,2021,10,False,"AEE, AEP, AES, ATO, CEG"
DAL,2021,9,False,"AWK, BF-B, DAL, EL, EPAM"
DASH,2021,-1,True,noise
DD,2021,-1,True,noise
DDOG,2021,23,False,"ADBE, ANET, APP, CRM, CRWD"
DE,2021,19,False,"APTV, CARR, CMI, DE, F"
DECK,2021,16,False,"BBY, CASY, COST, DECK, DG"
DELL,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
DG,2021,16,False,"BBY, CASY, COST, DECK, DG"
DGX,2021,-1,True,noise
DHI,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
DHR,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
DIS,2021,13,False,"CHTR, CMCSA, DIS, FOX, FOXA"
DLR,2021,-1,True,noise
DLTR,2021,16,False,"BBY, CASY, COST, DECK, DG"
DOC,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
DOV,2021,18,False,"AME, AOS, BA, DOV, ECL"
DOW,2021,-1,True,noise
DPZ,2021,17,False,"ADM, AVY, BALL, CL, CLX"
DRI,2021,17,False,"ADM, AVY, BALL, CL, CLX"
DTE,2021,2,False,"APA, C, CAG, CAH, CHD"
DUK,2021,10,False,"AEE, AEP, AES, ATO, CEG"
DVA,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
DVN,2021,-1,True,noise
DXCM,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
EA,2021,-1,True,noise
EBAY,2021,-1,True,noise
ECL,2021,18,False,"AME, AOS, BA, DOV, ECL"
ED,2021,-1,True,noise
EFX,2021,21,False,"ACN, ADP, AXP, BR, CPAY"
EG,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
EIX,2021,2,False,"APA, C, CAG, CAH, CHD"
EL,2021,9,False,"AWK, BF-B, DAL, EL, EPAM"
ELV,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
EME,2021,-1,True,noise
EMR,2021,-1,True,noise
EOG,2021,5,False,"ALL, AZO, CI, EOG, FE"
EPAM,2021,9,False,"AWK, BF-B, DAL, EL, EPAM"
EQIX,2021,-1,True,noise
EQR,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
EQT,2021,11,False,"APD, BKR, CF, CVX, EQT"
ERIE,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
ES,2021,10,False,"AEE, AEP, AES, ATO, CEG"
ESS,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
ETN,2021,17,False,"ADM, AVY, BALL, CL, CLX"
ETR,2021,10,False,"AEE, AEP, AES, ATO, CEG"
EVRG,2021,10,False,"AEE, AEP, AES, ATO, CEG"
EW,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
EXC,2021,10,False,"AEE, AEP, AES, ATO, CEG"
EXE,2021,11,False,"APD, BKR, CF, CVX, EQT"
EXPD,2021,12,False,"CHRW, CSX, EXPD, JBHT, NSC"
EXPE,2021,-1,True,noise
EXR,2021,-1,True,noise
F,2021,19,False,"APTV, CARR, CMI, DE, F"
FANG,2021,11,False,"APD, BKR, CF, CVX, EQT"
FAST,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
FCX,2021,3,False,"CTRA, FCX, GWW, KMI, O"
FDS,2021,9,False,"AWK, BF-B, DAL, EL, EPAM"
FDX,2021,7,False,"FDX, FFIV, GEN, LHX, PYPL"
FE,2021,5,False,"ALL, AZO, CI, EOG, FE"
FFIV,2021,7,False,"FDX, FFIV, GEN, LHX, PYPL"
FICO,2021,-1,True,noise
FIS,2021,21,False,"ACN, ADP, AXP, BR, CPAY"
FISV,2021,21,False,"ACN, ADP, AXP, BR, CPAY"
FITB,2021,0,False,"BAC, BK, CFG, COF, FITB"
FIX,2021,9,False,"AWK, BF-B, DAL, EL, EPAM"
FOX,2021,13,False,"CHTR, CMCSA, DIS, FOX, FOXA"
FOXA,2021,13,False,"CHTR, CMCSA, DIS, FOX, FOXA"
FRT,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
FSLR,2021,10,False,"AEE, AEP, AES, ATO, CEG"
FTNT,2021,23,False,"ADBE, ANET, APP, CRM, CRWD"
FTV,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
GD,2021,18,False,"AME, AOS, BA, DOV, ECL"
GDDY,2021,-1,True,noise
GE,2021,9,False,"AWK, BF-B, DAL, EL, EPAM"
GEN,2021,7,False,"FDX, FFIV, GEN, LHX, PYPL"
GILD,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
GIS,2021,17,False,"ADM, AVY, BALL, CL, CLX"
GL,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
GLW,2021,-1,True,noise
GM,2021,-1,True,noise
GNRC,2021,-1,True,noise
GOOG,2021,-1,True,noise
GOOGL,2021,-1,True,noise
GPC,2021,-1,True,noise
GPN,2021,21,False,"ACN, ADP, AXP, BR, CPAY"
GRMN,2021,-1,True,noise
GS,2021,5,False,"ALL, AZO, CI, EOG, FE"
GWW,2021,3,False,"CTRA, FCX, GWW, KMI, O"
HAL,2021,11,False,"APD, BKR, CF, CVX, EQT"
HAS,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
HBAN,2021,0,False,"BAC, BK, CFG, COF, FITB"
HCA,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
HD,2021,16,False,"BBY, CASY, COST, DECK, DG"
HIG,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
HII,2021,18,False,"AME, AOS, BA, DOV, ECL"
HLT,2021,8,False,"AIZ, ARES, BX, HLT, INVH"
HON,2021,2,False,"APA, C, CAG, CAH, CHD"
HOOD,2021,23,False,"ADBE, ANET, APP, CRM, CRWD"
HPE,2021,-1,True,noise
HPQ,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
HRL,2021,17,False,"ADM, AVY, BALL, CL, CLX"
HSIC,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
HST,2021,-1,True,noise
HSY,2021,9,False,"AWK, BF-B, DAL, EL, EPAM"
HUBB,2021,-1,True,noise
HUM,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
HWM,2021,-1,True,noise
IBKR,2021,-1,True,noise
IBM,2021,-1,True,noise
ICE,2021,-1,True,noise
IDXX,2021,-1,True,noise
IEX,2021,18,False,"AME, AOS, BA, DOV, ECL"
IFF,2021,17,False,"ADM, AVY, BALL, CL, CLX"
INCY,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
INTC,2021,9,False,"AWK, BF-B, DAL, EL, EPAM"
INTU,2021,23,False,"ADBE, ANET, APP, CRM, CRWD"
INVH,2021,8,False,"AIZ, ARES, BX, HLT, INVH"
IP,2021,4,False,"AMGN, APH, IP, MSI, NDSN"
IQV,2021,-1,True,noise
IR,2021,-1,True,noise
IRM,2021,-1,True,noise
ISRG,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
IT,2021,-1,True,noise
ITW,2021,18,False,"AME, AOS, BA, DOV, ECL"
IVZ,2021,20,False,"AMP, AON, BEN, IVZ, KKR"
J,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
JBHT,2021,12,False,"CHRW, CSX, EXPD, JBHT, NSC"
JBL,2021,-1,True,noise
JCI,2021,19,False,"APTV, CARR, CMI, DE, F"
JKHY,2021,23,False,"ADBE, ANET, APP, CRM, CRWD"
JNJ,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
JPM,2021,0,False,"BAC, BK, CFG, COF, FITB"
KDP,2021,17,False,"ADM, AVY, BALL, CL, CLX"
KEY,2021,0,False,"BAC, BK, CFG, COF, FITB"
KEYS,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
KHC,2021,17,False,"ADM, AVY, BALL, CL, CLX"
KIM,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
KKR,2021,20,False,"AMP, AON, BEN, IVZ, KKR"
KLAC,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
KMB,2021,17,False,"ADM, AVY, BALL, CL, CLX"
KMI,2021,3,False,"CTRA, FCX, GWW, KMI, O"
KO,2021,9,False,"AWK, BF-B, DAL, EL, EPAM"
KR,2021,16,False,"BBY, CASY, COST, DECK, DG"
L,2021,11,False,"APD, BKR, CF, CVX, EQT"
LDOS,2021,-1,True,noise
LEN,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
LH,2021,-1,True,noise
LHX,2021,7,False,"FDX, FFIV, GEN, LHX, PYPL"
LII,2021,19,False,"APTV, CARR, CMI, DE, F"
LIN,2021,11,False,"APD, BKR, CF, CVX, EQT"
LITE,2021,-1,True,noise
LLY,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
LMT,2021,18,False,"AME, AOS, BA, DOV, ECL"
LNT,2021,10,False,"AEE, AEP, AES, ATO, CEG"
LOW,2021,16,False,"BBY, CASY, COST, DECK, DG"
LRCX,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
LULU,2021,-1,True,noise
