ticker,year,cluster,is_noise,theme_label
COO,2021,-1,True,noise
COP,2021,-1,True,noise
COR,2021,6,False,"ABBV, ABT, BAX, BSX, COR"
COST,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
CPAY,2021,-1,True,noise
CPB,2021,-1,True,noise
CPRT,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
CPT,2021,7,False,"AMP, BXP, CBRE, CPT, DHI"
CRL,2021,19,False,"AIZ, CCI, CNC, CRL, EA"
CRM,2021,18,False,"ALLE, BIIB, CRM, LDOS, MA"
CRWD,2021,-1,True,noise
CSCO,2021,-1,True,noise
CSGP,2021,-1,True,noise
CSX,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
CTAS,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
CTRA,2021,3,False,"APA, C, CTRA, FCX, LYB"
CTSH,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
CTVA,2021,-1,True,noise
CVNA,2021,-1,True,noise
CVS,2021,6,False,"ABBV, ABT, BAX, BSX, COR"
CVX,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
D,2021,4,False,"AEP, D, DUK, ES, FSLR"
DAL,2021,-1,True,noise
DASH,2021,20,False,"APP, CIEN, DASH, DE, EBAY"
DD,2021,-1,True,noise
DDOG,2021,-1,True,noise
DE,2021,20,False,"APP, CIEN, DASH, DE, EBAY"
DECK,2021,13,False,"AVGO, CDNS, CHTR, DECK, DVA"
DELL,2021,-1,True,noise
DG,2021,14,False,"ADI, AMCR, AMT, BRK-B, DG"
DGX,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
DHI,2021,7,False,"AMP, BXP, CBRE, CPT, DHI"
DHR,2021,-1,True,noise
DIS,2021,-1,True,noise
DLR,2021,-1,True,noise
DLTR,2021,-1,True,noise
DOC,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
DOV,2021,5,False,"AJG, DOV, FOX, FOXA, MLM"
DOW,2021,14,False,"ADI, AMCR, AMT, BRK-B, DG"
DPZ,2021,-1,True,noise
DRI,2021,-1,True,noise
DTE,2021,-1,True,noise
DUK,2021,4,False,"AEP, D, DUK, ES, FSLR"
DVA,2021,13,False,"AVGO, CDNS, CHTR, DECK, DVA"
DVN,2021,-1,True,noise
DXCM,2021,-1,True,noise
EA,2021,19,False,"AIZ, CCI, CNC, CRL, EA"
EBAY,2021,20,False,"APP, CIEN, DASH, DE, EBAY"
ECL,2021,-1,True,noise
ED,2021,2,False,"CAH, ED, EIX, HON, KMI"
EFX,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
EG,2021,11,False,"AWK, EG, EQR, IBM, IT"
EIX,2021,2,False,"CAH, ED, EIX, HON, KMI"
EL,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
ELV,2021,13,False,"AVGO, CDNS, CHTR, DECK, DVA"
EME,2021,-1,True,noise
EMR,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
EOG,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
EPAM,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
EQIX,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
EQR,2021,11,False,"AWK, EG, EQR, IBM, IT"
EQT,2021,-1,True,noise
ERIE,2021,-1,True,noise
ES,2021,4,False,"AEP, D, DUK, ES, FSLR"
ESS,2021,-1,True,noise
ETN,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
ETR,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
EVRG,2021,-1,True,noise
EW,2021,-1,True,noise
EXC,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
EXE,2021,-1,True,noise
EXPD,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
EXPE,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
EXR,2021,-1,True,noise
F,2021,15,False,"AES, ARE, ATO, BALL, CFG"
FANG,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
FAST,2021,-1,True,noise
FCX,2021,3,False,"APA, C, CTRA, FCX, LYB"
FDS,2021,-1,True,noise
FDX,2021,-1,True,noise
FE,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
FFIV,2021,-1,True,noise
FICO,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
FIS,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
FISV,2021,-1,True,noise
FITB,2021,15,False,"AES, ARE, ATO, BALL, CFG"
FIX,2021,16,False,"ARES, BR, FIX, J, LRCX"
FOX,2021,5,False,"AJG, DOV, FOX, FOXA, MLM"
FOXA,2021,5,False,"AJG, DOV, FOX, FOXA, MLM"
FRT,2021,20,False,"APP, CIEN, DASH, DE, EBAY"
FSLR,2021,4,False,"AEP, D, DUK, ES, FSLR"
FTNT,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
FTV,2021,-1,True,noise
GD,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
GDDY,2021,-1,True,noise
GE,2021,-1,True,noise
GEN,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
GILD,2021,-1,True,noise
GIS,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
GL,2021,15,False,"AES, ARE, ATO, BALL, CFG"
GLW,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
GM,2021,15,False,"AES, ARE, ATO, BALL, CFG"
GNRC,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
GOOG,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
GOOGL,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
GPC,2021,-1,True,noise
GPN,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
GRMN,2021,-1,True,noise
GS,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
GWW,2021,-1,True,noise
HAL,2021,-1,True,noise
HAS,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
HBAN,2021,15,False,"AES, ARE, ATO, BALL, CFG"
HCA,2021,6,False,"ABBV, ABT, BAX, BSX, COR"
HD,2021,15,False,"AES, ARE, ATO, BALL, CFG"
HIG,2021,-1,True,noise
HII,2021,-1,True,noise
HLT,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
HON,2021,2,False,"CAH, ED, EIX, HON, KMI"
HOOD,2021,-1,True,noise
HPE,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
HPQ,2021,-1,True,noise
HRL,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
HSIC,2021,6,False,"ABBV, ABT, BAX, BSX, COR"
HST,2021,-1,True,noise
HSY,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
HUBB,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
HUM,2021,-1,True,noise
HWM,2021,13,False,"AVGO, CDNS, CHTR, DECK, DVA"
IBKR,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
IBM,2021,11,False,"AWK, EG, EQR, IBM, IT"
ICE,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
IDXX,2021,-1,True,noise
IEX,2021,15,False,"AES, ARE, ATO, BALL, CFG"
IFF,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
INCY,2021,-1,True,noise
INTC,2021,-1,True,noise
INTU,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
INVH,2021,-1,True,noise
IP,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
IQV,2021,6,False,"ABBV, ABT, BAX, BSX, COR"
IR,2021,-1,True,noise
IRM,2021,-1,True,noise
ISRG,2021,-1,True,noise
IT,2021,11,False,"AWK, EG, EQR, IBM, IT"
ITW,2021,-1,True,noise
IVZ,2021,-1,True,noise
J,2021,16,False,"ARES, BR, FIX, J, LRCX"
JBHT,2021,11,False,"AWK, EG, EQR, IBM, IT"
JBL,2021,-1,True,noise
JCI,2021,-1,True,noise
JKHY,2021,13,False,"AVGO, CDNS, CHTR, DECK, DVA"
JNJ,2021,6,False,"ABBV, ABT, BAX, BSX, COR"
JPM,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
KDP,2021,-1,True,noise
KEY,2021,9,False,"ALB, AME, AVY, BAC, BBY"
KEYS,2021,-1,True,noise
KHC,2021,15,False,"AES, ARE, ATO, BALL, CFG"
KIM,2021,11,False,"AWK, EG, EQR, IBM, IT"
KKR,2021,-1,True,noise
KLAC,2021,14,False,"ADI, AMCR, AMT, BRK-B, DG"
KMB,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
KMI,2021,2,False,"CAH, ED, EIX, HON, KMI"
KO,2021,-1,True,noise
KR,2021,-1,True,noise
L,2021,-1,True,noise
LDOS,2021,18,False,"ALLE, BIIB, CRM, LDOS, MA"
LEN,2021,7,False,"AMP, BXP, CBRE, CPT, DHI"
LH,2021,-1,True,noise
LHX,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
LII,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
LIN,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
LITE,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
LLY,2021,-1,True,noise
LMT,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
LNT,2021,4,False,"AEP, D, DUK, ES, FSLR"
LOW,2021,-1,True,noise
LRCX,2021,16,False,"ARES, BR, FIX, J, LRCX"
LULU,2021,16,False,"ARES, BR, FIX, J, LRCX"
LUV,2021,-1,True,noise
LVS,2021,-1,True,noise
LYB,2021,3,False,"APA, C, CTRA, FCX, LYB"
LYV,2021,-1,True,noise
MA,2021,18,False,"ALLE, BIIB, CRM, LDOS, MA"
MAA,2021,3,False,"APA, C, CTRA, FCX, LYB"
MAR,2021,-1,True,noise
MAS,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
MCD,2021,-1,True,noise
MCHP,2021,-1,True,noise
MCK,2021,-1,True,noise
MCO,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
MDLZ,2021,14,False,"ADI, AMCR, AMT, BRK-B, DG"
MDT,2021,19,False,"AIZ, CCI, CNC, CRL, EA"
MET,2021,-1,True,noise
META,2021,-1,True,noise
MGM,2021,-1,True,noise
MKC,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
MLM,2021,5,False,"AJG, DOV, FOX, FOXA, MLM"
MMM,2021,15,False,"AES, ARE, ATO, BALL, CFG"
MNST,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
MO,2021,11,False,"AWK, EG, EQR, IBM, IT"
MOS,2021,-1,True,noise
MPC,2021,-1,True,noise
MPWR,2021,11,False,"AWK, EG, EQR, IBM, IT"
MRK,2021,-1,True,noise
MRNA,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
MRSH,2021,-1,True,noise
MS,2021,3,False,"APA, C, CTRA, FCX, LYB"
MSCI,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
MSFT,2021,-1,True,noise
MSI,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
MTB,2021,15,False,"AES, ARE, ATO, BALL, CFG"
MTD,2021,20,False,"APP, CIEN, DASH, DE, EBAY"
MU,2021,15,False,"AES, ARE, ATO, BALL, CFG"
NCLH,2021,-1,True,noise
NDAQ,2021,13,False,"AVGO, CDNS, CHTR, DECK, DVA"
NDSN,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
NEE,2021,18,False,"ALLE, BIIB, CRM, LDOS, MA"
NEM,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
NFLX,2021,-1,True,noise
NI,2021,-1,True,noise
NKE,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
NOC,2021,15,False,"AES, ARE, ATO, BALL, CFG"
NOW,2021,18,False,"ALLE, BIIB, CRM, LDOS, MA"
NRG,2021,15,False,"AES, ARE, ATO, BALL, CFG"
NSC,2021,-1,True,noise
NTAP,2021,16,False,"ARES, BR, FIX, J, LRCX"
NTRS,2021,15,False,"AES, ARE, ATO, BALL, CFG"
NUE,2021,9,False,"ALB, AME, AVY, BAC, BBY"
NVDA,2021,-1,True,noise
NVR,2021,7,False,"AMP, BXP, CBRE, CPT, DHI"
NWS,2021,5,False,"AJG, DOV, FOX, FOXA, MLM"
NWSA,2021,5,False,"AJG, DOV, FOX, FOXA, MLM"
NXPI,2021,18,False,"ALLE, BIIB, CRM, LDOS, MA"
O,2021,2,False,"CAH, ED, EIX, HON, KMI"
ODFL,2021,-1,True,noise
OKE,2021,15,False,"AES, ARE, ATO, BALL, CFG"
OMC,2021,-1,True,noise
ON,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
ORCL,2021,-1,True,noise
ORLY,2021,18,False,"ALLE, BIIB, CRM, LDOS, MA"
OTIS,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
OXY,2021,3,False,"APA, C, CTRA, FCX, LYB"
PANW,2021,-1,True,noise
PAYX,2021,-1,True,noise
PCAR,2021,-1,True,noise
PCG,2021,15,False,"AES, ARE, ATO, BALL, CFG"
PEG,2021,15,False,"AES, ARE, ATO, BALL, CFG"
PEP,2021,18,False,"ALLE, BIIB, CRM, LDOS, MA"
PFE,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
PFG,2021,14,False,"ADI, AMCR, AMT, BRK-B, DG"
PG,2021,15,False,"AES, ARE, ATO, BALL, CFG"
PGR,2021,-1,True,noise
PH,2021,9,False,"ALB, AME, AVY, BAC, BBY"
PHM,2021,3,False,"APA, C, CTRA, FCX, LYB"
PKG,2021,-1,True,noise
PLD,2021,-1,True,noise
PLTR,2021,-1,True,noise
PM,2021,11,False,"AWK, EG, EQR, IBM, IT"
PNC,2021,15,False,"AES, ARE, ATO, BALL, CFG"
PNR,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
PNW,2021,13,False,"AVGO, CDNS, CHTR, DECK, DVA"
PODD,2021,6,False,"ABBV, ABT, BAX, BSX, COR"
POOL,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
PPG,2021,-1,True,noise
PPL,2021,4,False,"AEP, D, DUK, ES, FSLR"
PRU,2021,-1,True,noise
PSA,2021,19,False,"AIZ, CCI, CNC, CRL, EA"
PSX,2021,2,False,"CAH, ED, EIX, HON, KMI"
PTC,2021,-1,True,noise
PWR,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
PYPL,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
QCOM,2021,-1,True,noise
RCL,2021,-1,True,noise
REG,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
REGN,2021,-1,True,noise
RF,2021,15,False,"AES, ARE, ATO, BALL, CFG"
RJF,2021,-1,True,noise
RL,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
RMD,2021,-1,True,noise
ROK,2021,-1,True,noise
ROL,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
ROP,2021,-1,True,noise
ROST,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
RSG,2021,-1,True,noise
RTX,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
RVTY,2021,-1,True,noise
SATS,2021,17,False,"AAPL, ABNB, AFL, AMD, AXON"
SBAC,2021,-1,True,noise
SBUX,2021,-1,True,noise
SCHW,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
SHW,2021,-1,True,noise
SJM,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
SLB,2021,-1,True,noise
SMCI,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
SNA,2021,-1,True,noise
SNPS,2021,-1,True,noise
SO,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
SPG,2021,-1,True,noise
SPGI,2021,-1,True,noise
SRE,2021,-1,True,noise
STE,2021,14,False,"ADI, AMCR, AMT, BRK-B, DG"
STLD,2021,-1,True,noise
STT,2021,15,False,"AES, ARE, ATO, BALL, CFG"
STX,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
STZ,2021,-1,True,noise
SWK,2021,-1,True,noise
SWKS,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
SYF,2021,-1,True,noise
SYK,2021,6,False,"ABBV, ABT, BAX, BSX, COR"
SYY,2021,-1,True,noise
T,2021,-1,True,noise
TAP,2021,15,False,"AES, ARE, ATO, BALL, CFG"
TDG,2021,-1,True,noise
TDY,2021,13,False,"AVGO, CDNS, CHTR, DECK, DVA"
TECH,2021,-1,True,noise
TEL,2021,-1,True,noise
TER,2021,16,False,"ARES, BR, FIX, J, LRCX"
TFC,2021,15,False,"AES, ARE, ATO, BALL, CFG"
TGT,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
TJX,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
TMO,2021,6,False,"ABBV, ABT, BAX, BSX, COR"
TMUS,2021,16,False,"ARES, BR, FIX, J, LRCX"
TPL,2021,-1,True,noise
TPR,2021,-1,True,noise
TRGP,2021,-1,True,noise
TRMB,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
TROW,2021,5,False,"AJG, DOV, FOX, FOXA, MLM"
TRV,2021,-1,True,noise
TSCO,2021,-1,True,noise
TSLA,2021,1,False,"CLX, ETR, FANG, FTNT, GNRC"
TSN,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
TT,2021,18,False,"ALLE, BIIB, CRM, LDOS, MA"
TTD,2021,-1,True,noise
TTWO,2021,-1,True,noise
TXN,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
TXT,2021,-1,True,noise
TYL,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
UAL,2021,-1,True,noise
UBER,2021,16,False,"ARES, BR, FIX, J, LRCX"
UDR,2021,-1,True,noise
UHS,2021,-1,True,noise
ULTA,2021,-1,True,noise
UNH,2021,6,False,"ABBV, ABT, BAX, BSX, COR"
UNP,2021,11,False,"AWK, EG, EQR, IBM, IT"
UPS,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
URI,2021,-1,True,noise
USB,2021,19,False,"AIZ, CCI, CNC, CRL, EA"
V,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
VICI,2021,14,False,"ADI, AMCR, AMT, BRK-B, DG"
VLO,2021,2,False,"CAH, ED, EIX, HON, KMI"
VMC,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
VRSK,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
VRSN,2021,-1,True,noise
VRT,2021,-1,True,noise
VRTX,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
VST,2021,-1,True,noise
VTR,2021,7,False,"AMP, BXP, CBRE, CPT, DHI"
VTRS,2021,-1,True,noise
VZ,2021,-1,True,noise
WAB,2021,7,False,"AMP, BXP, CBRE, CPT, DHI"
WAT,2021,-1,True,noise
WBD,2021,-1,True,noise
WDAY,2021,-1,True,noise
WDC,2021,13,False,"AVGO, CDNS, CHTR, DECK, DVA"
WEC,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
WELL,2021,7,False,"AMP, BXP, CBRE, CPT, DHI"
WFC,2021,9,False,"ALB, AME, AVY, BAC, BBY"
WM,2021,-1,True,noise
WMB,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
WMT,2021,-1,True,noise
WRB,2021,11,False,"AWK, EG, EQR, IBM, IT"
WSM,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
WST,2021,12,False,"DOC, EPAM, GEN, LHX, MSCI"
WTW,2021,11,False,"AWK, EG, EQR, IBM, IT"
WY,2021,2,False,"CAH, ED, EIX, HON, KMI"
WYNN,2021,-1,True,noise
XEL,2021,4,False,"AEP, D, DUK, ES, FSLR"
XOM,2021,-1,True,noise
XYL,2021,8,False,"ADP, BA, CARR, CHRW, CMI"
XYZ,2021,20,False,"APP, CIEN, DASH, DE, EBAY"
YUM,2021,10,False,"ADM, CASY, CL, CTAS, GIS"
ZBH,2021,6,False,"ABBV, ABT, BAX, BSX, COR"
ZBRA,2021,15,False,"AES, ARE, ATO, BALL, CFG"
ZTS,2021,0,False,"AEE, ALL, AMGN, APH, AZO"
